start_timestamp,end_timestamp,text
02:16:41,02:16:43,This is minus 1.96.
02:16:45,02:16:51, This is plus 1.6 is this clear to everyone.
02:17:00,02:17:00, Not.
02:17:00,02:17:02, Everyone is done from is this clear.
02:17:02,02:17:02,TV.
02:17:09,02:17:11," Okay, I want you people to now."
02:17:12,02:17:14, Do the calculation for.
02:17:15,02:17:20, 90% and 99% also.
02:17:34,02:17:37, Do the calibration ways for 90% first.
02:18:07,02:18:08, done.
02:18:47,02:18:48, what's up guys.
02:19:14,02:19:16, That means it's not clear for you people still.
02:19:16,02:19:23,1.644 90% 31.6 190.
02:19:25,02:19:25," Okay, very good."
02:19:56,02:20:07, Point 074 9931 07.
02:20:14,02:20:20," So, can you please like once again explain, for 95% i'm just trying to figure out for 95."
02:20:21,02:20:26, see whether it is 90% 95% or 99% we have.
02:20:26,02:20:27, The area.
02:20:29,02:20:41," Okay, under the bell curve ignore the area 90% in this example, it is 90% okay now I need to know what what Z values."
02:20:42,02:20:45, We are getting this portion as 90%.
02:20:46,02:20:51," Okay, where this is symmetrical curve, so it will be plus or minus Z."
02:20:52,02:20:55, We are trying to figure out what is that plus or minus diva you.
02:20:57,02:20:57, Okay.
02:20:58,02:21:08," So for that, if I have to refer to the table the table always calculates only the left side portion of your bell shaped curve."
02:21:10,02:21:11, Facility for calculations.
02:21:12,02:21:17," Okay, so that means if I need to know what is this minus Z."
02:21:19,02:21:22, Then I need to know what does this say that portion in the first.
02:21:24,02:21:27," Okay, if this is 90%."
02:21:27,02:21:28," Okay, this will be."
02:21:28,02:21:30, The outside is 10%.
02:21:32,02:21:33, yeah.
02:21:33,02:21:34, This is your alpha.
02:21:36,02:21:40, 90% is one minus alpha so alpha is 910 percent.
02:21:41,02:21:46," Right, but this is only alpha by two this is alpha right."
02:21:48,02:21:50, Right yes.
02:21:51,02:22:03, This is alpha by two that means it's 5% 5% means in decimals what is the value 0.0505.
02:22:04,02:22:08, So i'm going to refer to the 0.05 in the Z table.
02:22:12,02:22:22, Where is my 0.0 0.05 0.05.
02:22:24,02:22:33," Sorry, I do not have exactly 0.05, but I see that there is five units additional five units less."
02:22:34,02:22:41, And that value is occurring at 1.64 at this Center averages average of these two.
02:22:43,02:22:46, So this is going to give us plus or minus 1.64.
02:22:48,02:22:48,Okay.
02:22:50,02:22:50,OK so.
02:22:53,02:22:59, now use the same logic try to do it for 99%.
02:23:00,02:23:02, i'm getting my supervisor so.
02:23:04,02:23:04,Could we.
02:23:08,02:23:14, It is 99% 99.
02:23:15,02:23:21, This becomes 1% that means this because point 5% That means there is another zero here.
02:23:24,02:23:27, Are you looking at values with 0.005.
02:23:29,02:23:36," Okay, so what is the value that you're getting 2.57 2.507."
02:23:37,02:23:39,How sweet.
02:23:41,02:23:43, 2.5.
02:23:47,02:23:47, Okay.
02:23:49,02:23:51, But it's not 0.005 right exactly.
02:23:52,02:23:53,yeah.
02:23:59,02:24:04, So this episode minus 2.575.
02:24:06,02:24:08, Average of 70 and.
02:24:08,02:24:12,82.757.
02:24:13,02:24:23," Now this is plus or minus not just my best, because you might also want to see that right side, so does exactly cemetery so this busyness."
02:24:25,02:24:28, That so we see the.
02:24:29,02:24:30,data.
02:24:35,02:24:42," yeah if you want to consider to the left side, we have to consider it as minus and to the right side, we have to consider it as plus yes."
02:24:43,02:24:43,Yes.
02:24:54,02:24:56, So this on to this 2157.
02:24:59,02:25:05, This value is something that you have to buy heart plus or minus 1.96.
02:25:08,02:25:09, Okay.
02:25:13,02:25:15, Now let us go to the calculation.
02:25:16,02:25:21, Calculations don't mind just a very simple calculation all these values are given.
02:25:25,02:25:26, Right.
02:25:27,02:25:39," So if I do Sigma squared, and this is that is that accurate in average is this the confidence interval or you can also call it as interval estimate is equal to."
02:25:40,02:25:44, Point estimate plus or minus margin of error.
02:25:46,02:26:00," Point estimate is the statistic that you have categorical in our case, it is expert plus or minus margin of error margin of error is basically taken a Z it's one minus alpha into Sigma squared off in."
02:26:04,02:26:09," Red one minus alpha is called as confidence level, this is."
02:26:10,02:26:13, main different presented this to to have to do that.
02:26:15,02:26:20, The Z value is plus or minus 1.96 here we are saying.
02:26:25,02:26:28, 1990 X bar.
02:26:30,02:26:34, plus or minus Z has one minus alpha.
02:26:37,02:26:39, To summarize what six.
02:26:40,02:26:45, Sigma by Square and to 11.2 main.
02:26:48,02:26:53, comma plus 1.96 into cooler and cooler.
02:26:54,02:26:55, This is the range.
02:26:57,02:27:02," If it has to be 90% confidence, confidence is decreasing right so."
02:27:03,02:27:08, Your range will also decrease 1990 plus plus or minus my by.
02:27:15,02:27:16, This is minus.
02:27:18,02:27:30, 1.645 into to 11.29 comma 1990 plus 1.645 into to learn.
02:27:32,02:27:42," This 6.1 foreign minus plus or minus 1.96 that we see that is the only value, which is changing in both these things and based on that change the range of luxury to."
02:27:45,02:27:46, Get.
02:27:54,02:27:55, your questions.
02:28:06,02:28:07, Okay i'm assuming no questions.
02:28:08,02:28:12," Like, we have to do this only after making the data into normal later."
02:28:14,02:28:15, Absolutely.
02:28:17,02:28:18, Data has to be normal.
02:28:22,02:28:29, So we have to use the appropriate transformation technique and then make it normal and then apply this.
02:28:30,02:28:31, In Python.
02:28:31,02:28:32," Okay, yes, yes, yes."
02:28:35,02:28:48," Now, whatever the languages that are a SAS based tool, whether it is our whether it's by them or any other tool that we, we probably might want to use this is the logic that you have to data has to be normal in order to interpret all this."
02:28:49,02:28:55," location right, yes, so we will take a small break now."
02:28:57,02:28:58, it's a 440.
02:29:02,02:29:05, will connect at 448 eight minutes.
02:29:06,02:29:12, not going under the break to another so yeah eight minutes just just come back in eight minutes guys.
02:29:31,02:29:34, So there does seem to see.
02:29:34,02:29:35, Someone oh.
02:29:36,02:29:36, yeah good good.
02:29:37,02:29:54," So in this case, actually, we want the population standard deviation but impractical impractical as like after getting like we after doing some one for the customer, so we can get a standard standard deviation for one last question oh so."
02:29:55,02:30:00, yeah that that's the next concept punish will discuss that with me.
02:30:02,02:30:02, Good good.
02:30:03,02:30:04, Right analysis.
02:30:05,02:30:09, that's one of the important point that we have to discuss.
02:30:11,02:30:16," Okay, so before we go to that let's talk about the things that we discuss now."
02:30:17,02:30:25, So confidence interval is basically nothing but that interval that we have to come up with for predictions.
02:30:27,02:30:36, And this is basically done on let's say point estimate plus or minus the error that that we have because of the sampling variation.
02:30:37,02:30:39, We call it a margin of it.
02:30:40,02:30:49," So point estimate is nothing but the calculation that will be doing, because we will always work with a single sample on will not work with multiple templates or a single jump."
02:30:50,02:30:58," So point estimate plus or minus margin of error will vary, based on the confidence that we are trying to print."
02:31:00,02:31:02, Because of Z at one minus alpha.
02:31:05,02:31:10, into the variation with among the multiple samples that might have.
02:31:12,02:31:17," So that variation is called as a standard error, this is called a standard error."
02:31:20,02:31:24, Is not standard deviation standard deviation speaks about.
02:31:25,02:31:27, The variation in one sample.
02:31:29,02:31:42," That variation of the individual records, with respect to the mean, but here standard error, we are trying to interpret the variation among the surface multiple sound."
02:31:44,02:31:45," Good, this is the formula."
02:31:48,02:32:01," Now, when we do the calculations, the confidence level is something that we have to measure it has nothing but the points on the Z axis, which give us the area under the curve."
02:32:02,02:32:06, So if I know that area under the curve being 95%.
02:32:07,02:32:12," Then, what is this Z that's what we're trying to identify minus n plus."
02:32:18,02:32:36," So when we do the calculation before that, let me record this Z value at 95% is plus or minus 1.960 90% is plus or minus 1.645."
02:32:37,02:32:43, And zero 99% is plus or minus 2.575.
02:32:44,02:32:49, Now these three standard values or something that you might want to remember.
02:32:50,02:32:52," Okay, especially this."
02:32:54,02:33:03, That the default 190 5% confidence is the default confidence level that we need to measure that predictions.
02:33:05,02:33:05, Right.
02:33:10,02:33:10, Now.
02:33:13,02:33:22," Then we do the calculation at 95% confidence right, this is the results that the calibration expert assignments, we get this."
02:33:25,02:33:31," night, but if you look at those results, the statements that we pass it."
02:33:33,02:33:38, Those statements should include all the references that we are basically using.
02:33:40,02:33:42, The mean violence of the population nice industry.
02:33:45,02:33:54," mean balance right off the population license the strange very good, so we are talking about meal lying in this range, but what confidence."
02:33:57,02:33:58, Is it 90% 95%.
02:34:00,02:34:07," That is not explained by so confidence level is not given here, so this cannot be here right state."
02:34:09,02:34:15," mean balance is in this range 95% of the time, so this is given."
02:34:16,02:34:20, But mean balance is it new or is it X bar.
02:34:21,02:34:23," That is not mentioned, so this is also not."
02:34:26,02:34:40," We have to refer to the sample also and we are making the statement because using that sample only we are getting this stuff, and this is completely wrong because you cannot use only 95% of the customers, you have to use 100% of the data."
02:34:43,02:34:46," So the only to corrupt interpretations, at least."
02:34:49,02:34:51, and basically we are saying.
02:34:52,02:35:03," mean of the population has 95% chance of being in this range for a random sample That means, if you take any random sample."
02:35:04,02:35:13," And do the calculations, the mean of the population has 95% chance of being in this range."
02:35:16,02:35:17, Right I.
02:35:19,02:35:24, mean of the population will be in this day and mean of the population will be in this range.
02:35:27,02:35:32, right for 95% of the run up so that means if I take hundred samples.
02:35:33,02:35:38, Then 95% of the samples X bar values will lie in this range God.
02:35:40,02:35:48," And that's that's what the second statement So these are the only two statements which are correct, not these three."
02:35:50,02:36:00," So, ultimately, we are saying that this is the population result parameter, but that is obtained using sample statistic and at certain confidentially."
02:36:01,02:36:05," So if you use all these three, then these are corrupt interpretations."
02:36:10,02:36:14, Now the actual question counts the formula.
02:36:16,02:36:26," Confidence interval is X bar plus on my eyes, I mean margin of error rate, so it is a point estimate plus or minus margin of error."
02:36:27,02:36:29, The margin of error is nothing but.
02:36:31,02:36:34, see it when when is i'll find to standard error.
02:36:35,02:36:38, standard is nothing but Sigma squared.
02:36:39,02:36:45, Now this formula is used to calculate or estimate parameter.
02:36:47,02:36:50," admins on population data, what will be the results."
02:36:55,02:37:00," But this is done in the first place, because we only have sample data we don't have population."
02:37:01,02:37:05, The population data is not available then how can I get this parent.
02:37:08,02:37:25," it's rather a I cannot have a parameter used to calculate another parameter because, if I am able to get this parameter, then I should be able to be also get this parameter right I don't need to do all these big calculations not required."
02:37:27,02:37:28, Right.
02:37:30,02:37:32, So practically speaking.
02:37:33,02:37:36, You will not have Sigma.
02:37:37,02:37:47," theta if the bankers new one, hence the population standard deviation from the previous lunches is not reuse, that means I don't know what was the previous lunch average."
02:37:49,02:37:50, There is seek my is not.
02:37:53,02:37:54, What are we doing.
02:37:55,02:37:59, We are calculating new using expert point St.
02:38:01,02:38:09, hey if I don't know Sigma can I also not use sample standard deviation to estimate population standard deviation.
02:38:11,02:38:13, that's what we are doing in the first place right.
02:38:18,02:38:22, We are trying to take statistic to interpret for parameter.
02:38:23,02:38:28," Correct, so we are trying to do that heroes, not just on the meal, but also send division."
02:38:31,02:38:35, So the best the replacement for Sigma is its finest.
02:38:37,02:38:42," But if I have to do the calculation, we are considering the variation aspect is what."
02:38:46,02:38:53," I get our data to take X bar because it's but keeps changing isn't it, the reason why we have to see equation confidence interval equation."
02:38:55,02:38:59," Then, how can I blindly estimate Sigma using yes here also there will be variation right."
02:39:02,02:39:04, That variation also should be captured.
02:39:05,02:39:13," If I have to use small, as in the equation, and a variation that comes with this Sigma is also something that we have to consider."
02:39:16,02:39:17, Right.
02:39:20,02:39:22, So to capture that variation.
02:39:24,02:39:29," That is under distribution called T distribution, and this, the distribution is used."
02:39:33,02:39:34," Okay, p distribution is just."
02:39:36,02:39:39, A distribution is also known as student tea distribution.
02:39:41,02:39:47," Which is also branch, you can say of normal distribution date same normal distribution concept."
02:39:52,02:40:02," hey so rather than Z distribution now, we will have to use the distribution, which also accounts to be variation of the Sigma."
02:40:03,02:40:05, variation calculating same.
02:40:07,02:40:08, Right so that's.
02:40:10,02:40:12, The key distribution usage.
02:40:14,02:40:18," T distribution, as I mentioned, is just like a standard."
02:40:19,02:40:20, has one property.
02:40:22,02:40:28, It is very similar to see that one difference is basically the category property of your peers.
02:40:29,02:40:30, And that is.
02:40:31,02:40:32, This property.
02:40:38,02:40:45, As then how the sample size increases that T distribution tends to become Z distribution.
02:40:51,02:40:58," So D distribution will also get affected with the sample size, which is also expressed as degrees of freedom."
02:41:01,02:41:01, And minus one.
02:41:03,02:41:06, minus to read those degrees of freedom to be used.
02:41:09,02:41:14," So, if your degrees of freedom is one that means your sample size is too."
02:41:15,02:41:16, Then.
02:41:17,02:41:20, This becomes your Z this becomes your.
02:41:23,02:41:24, Right Z.
02:41:26,02:41:26, You can see.
02:41:28,02:41:30, That there's a clear case of difference.
02:41:33,02:41:33, Right.
02:41:34,02:41:36, Different clear differences.
02:41:37,02:41:41, But as the sample size increases.
02:41:43,02:41:52," As the sample size keep increasing that gap between these two is reduced, and at this stage it's almost equal."
02:41:53,02:41:55, But they are not going to be exactly.
02:41:57,02:41:58, Right.
02:42:02,02:42:03, So this is.
02:42:05,02:42:10, N minus 130 degrees and almost to touch that's your property.
02:42:11,02:42:15," They will not be exactly the same, but there will be very, very close."
02:42:18,02:42:22, If n is tending to become infinity.
02:42:23,02:42:30, And is increasing sample sizes increasing that means if sample size increases the variation is that using zenda.
02:42:32,02:42:35, So your tea distribution tends to become Z distribution.
02:42:37,02:42:44," See very, very simple, if this is my population if I take a small sample then there could be a lot of variation between the sand."
02:42:45,02:42:47, Right between the values that will not have a.
02:42:48,02:42:55," But if my sample size increases, then that variation between the samples will be there."
02:42:57,02:42:57, Right.
02:42:59,02:43:01, And the distribution is all about capturing that way.
02:43:03,02:43:07, So as Z as n tends to infinity T tends to becomes.
02:43:13,02:43:16, And a formula is changing like this.
02:43:18,02:43:21, In place of Sigma we are replacing.
02:43:22,02:43:23, smallest.
02:43:25,02:43:26, Okay.
02:43:29,02:43:35, But as to counter this variations we bring in T distribution in place of CDs.
02:43:38,02:43:41," Right, and here we have one minus alpha."
02:43:42,02:43:47, And N minus one as well because T distribution is getting impacted by the sanford's.
02:43:52,02:43:52, Right.
02:43:54,02:44:01," Now I know what does expire, I know what is smallest, I know what is square root of n I don't know the tea distribution T values."
02:44:02,02:44:06, So just like how we have the distribution.
02:44:08,02:44:13, We also have P table just replace that Z with the that's a.
02:44:16,02:44:17, that's your details.
02:44:26,02:44:27, right hand this is your table.
02:44:33,02:44:36, And yet this is the table.
02:44:41,02:44:45," The table, you have to look at the first column."
02:44:46,02:44:48, which has degrees of freedom.
02:44:55,02:45:03," And at the bottom, you see the confidence level, Sir, I mean that's how we read it at the top, this is like one to two tails at all that you can ignore it."
02:45:06,02:45:11, What it means we only look at left side who tells me boo the Bush okay.
02:45:12,02:45:13, So that's basically your.
02:45:15,02:45:15,calculations.
02:45:17,02:45:20, And the year we want.
02:45:21,02:45:22, to capture.
02:45:24,02:45:27, The P value for one minus Alpha and N minus one.
02:45:30,02:45:32, One minus alpha is.
02:45:33,02:45:40, 95% N minus one small island is 140 so this becomes 113.
02:45:42,02:45:44, But if you look at the table here.
02:45:45,02:45:47, We don't have one for.
02:45:48,02:45:51, The next closest value is hundred.
02:45:54,02:45:58," Okay, so we will take 95% at hand."
02:46:01,02:46:08," And it's a physical page, so we cannot enjoy everything, but when we do the calculations you'll also get these exact values us."
02:46:10,02:46:13, So 1.984.
02:46:17,02:46:23," Alright, so that's your calculations, so we replace that P value with."
02:46:24,02:46:26,This calculation.
02:46:28,02:46:30, And this is the numbers that you will see.
02:46:33,02:46:45," So this is smallest 2833 right, and then you look at look at this and T value at 0.975 or 95%."
02:46:46,02:46:50, is one that 1.988 degrees of freedom as 130.
02:46:52,02:46:56, Okay don't get confused with 0.975.
02:46:57,02:46:58, If this is your curve.
02:47:00,02:47:01, If this is 95%.
02:47:04,02:47:15," And then, this will be 2.5% So if I had both of them i'll get this he left said cumulative portion right for 97.5%."
02:47:18,02:47:19, This is the Z value.
02:47:20,02:47:23, Get 95.7 verse.
02:47:25,02:47:26," hey, this is the."
02:47:33,02:47:41," positive side, if you do have been this point, then you might want to write it as 0.025, and this will be one minus."
02:47:44,02:47:47, minus 1.0 point nine.
02:47:57,02:47:58, So when you do the calculation.
02:48:02,02:48:07, very similar to the interpretation that we have done for the table same thing here on fertility.
02:48:15,02:48:15, All right.
02:48:22,02:48:23, Any questions.
02:48:37,02:48:39, yeah guys any questions.
02:48:45,02:48:45, nope so.
02:48:49,02:48:53, Now these things that we have done manually right let's do that.
02:48:54,02:48:55, In Python.
02:48:58,02:49:04," So go on, let me down on the business basic Statistics Code that you have already have read and go all the way down."
02:49:08,02:49:16, Standard edition normalization and after normal qq blood yeah this is busy distribution characteristics.
02:49:19,02:49:25," Alright, so this is my data i'm importing side by dot stats."
02:49:27,02:49:41, This is required because the Z distribution is calculated using this tax functionality so stats dot nom dot CDF CFS cumulative distribution function.
02:49:43,02:49:45, It basically takes the X value.
02:49:47,02:49:48, there's the syntax OK.
02:49:49,02:49:56, Serious CDF X are your you can also call it a squad time comma new cameras.
02:49:58,02:50:07," But this is the representation parameter representation, so we have six at mujer 711 segments 20."
02:50:09,02:50:11, Right cumulative distribution function.
02:50:13,02:50:22, If I execute this it will give me the area under the Left curve on the left side push that is your CD of cumulative.
02:50:24,02:50:25, Distribution function.
02:50:29,02:50:31, All you need to passes mean it standard.
02:50:33,02:50:36," So this 14.25%, to be precise."
02:50:38,02:50:43, Then we have point percent function or percentage point function.
02:50:44,02:50:45, So I know the percentage.
02:50:47,02:50:50, That I know the percentage.
02:50:52,02:50:56, This is 0.025 I know this percentage.
02:50:58,02:51:01, What is the point at which i'll get this person.
02:51:03,02:51:07, and passing meal and Sigma for Z value status.
02:51:08,02:51:16," Z has the standard right, even if we don't give by default you're assuming that the function as your status 01 Sigma."
02:51:19,02:51:21, So we're talking about 0.0.
02:51:25,02:51:31, So point 4% point function is giving us minus 1.96.
02:51:36,02:51:39, Now this is what Z distribution normal distribution.
02:51:41,02:51:53," same calculation, if I have to do the area under the curve, then I will be doing the distribution for CDF RT distribution for percent point function."
02:51:55,02:51:56, Right So these are.
02:51:58,02:52:03, The calculations stats dot T dot CDF but here i'm passing.
02:52:05,02:52:07, The right value.
02:52:08,02:52:11, The value with degrees of freedom.
02:52:14,02:52:15, Alright So here we have to do.
02:52:16,02:52:21," quantel value right so i'm passing that one time value, I am getting area under the."
02:52:26,02:52:26, Great.
02:52:31,02:52:42, same way if you see ppm I know this value what will be the I mean this is the area under the curve and what will be the exact P value at which we get.
02:52:45,02:52:49, One minus 1.977 when very precise number calculations and.
02:52:51,02:52:52, So this is the.
02:52:54,02:52:57, Calculations that that basically are done.
02:52:58,02:53:01, Yet all these way we're doing it in man.
02:53:06,02:53:08, yeah so that's that's about your.
02:53:11,02:53:30," theory of doing predictions on numeric data inferential statistics, so when you are doing inferential statistics, remember that the samples might vary, hence we have to consider that variation and then probability of single number is equal to zero hands, we have predicted in a REACH."
02:53:31,02:53:33, And that's where confidence in the world coming to the picture.
02:53:35,02:53:44, and confidence interval basically says point estimate plus or minus margin of error and the margin of error is associated with the confidence level.
02:53:48,02:54:02," The range it which right the range, at which the results will fall under the bell curve, which is infinity skin we're trying to find out a range, in which the actual values might work for that becomes your competency."
02:54:05,02:54:15," Okay, so that's your inferential statistics and using these inferential statistics we will basically take decisions."
02:54:16,02:54:18, That informed decisions.
02:54:19,02:54:22," For example, number in the credit card scenario."
02:54:25,02:54:25, Right.
02:54:28,02:54:35," Should I launched the credit card program or not to all my customers, something that you have to take a decision."
02:54:36,02:54:39, So when you're looking at your investment and all that.
02:54:41,02:54:41, Right.
02:54:43,02:54:49, As from a business perspective okay from from a business perspective let's say you're you're looking at.
02:54:57,02:54:59, Some let's see.
02:55:03,02:55:04, let's see.
02:55:05,02:55:10," yeah $2,000 is the calculation that you are getting for Roi."
02:55:12,02:55:14," But whatever the investment that you, as you come in this video."
02:55:17,02:55:29," If your balance is going to be 2000 or more for all the hundred thousand customers, this is your population right if this was the piece."
02:55:32,02:55:36," hey, this is the estimation, so you are doing the calculations."
02:55:37,02:55:47," So your business is very clear that you need to get $2,000 but unless until you do the business will not know whether you will get $2,000 or."
02:55:48,02:55:50, Hence we do the.
02:55:51,02:55:55, sample calculations that by legend.
02:55:57,02:56:08, And within the pilot launch we get confidence interval we're trying to estimate the result so we'll get some range at 95% confidence if I have to take the default one.
02:56:10,02:56:16, If my right reserved confidence interval that i'm getting is basically saying.
02:56:18,02:56:20, 1800 to 1900.
02:56:21,02:56:23, K let's say this is your range.
02:56:25,02:56:26, If you are in since.
02:56:30,02:56:33, As part of the calculations right pilot lunch.
02:56:37,02:56:40, yeah if i'm getting this should I continue with the business.
02:56:49,02:56:50, Should we continue with the business case.
02:57:07,02:57:08, depends on the credit card limit.
02:57:10,02:57:16, already mentioned be made of it then on investment is calculated as.
02:57:16,02:57:30," $2,000 which basically means that the minimum balance that all these hundred thousand customers should maintain 2000, this is the guideline the businesses deciding based on all the calculations on the investment that they have made, and all that."
02:57:32,02:57:38," From a business perspective management is clear, they need to get $2,000 to make business profitable."
02:57:41,02:57:41, than.
02:57:42,02:57:46, That i'm getting only 1800 and 1900 so should I continue my business.
02:57:46,02:57:51, Know obviously no definitely why because this condition is not satisfied.
02:57:55,02:57:56, Linda.
02:57:58,02:58:11," If my business is 1900 to 2100 I mean if this is the confidence interval the time it gets to this case one this is case should I continue, or should I stop."
02:58:15,02:58:17, may continue and consider to continue.
02:58:18,02:58:22," you're not launching are all the customers, maybe."
02:58:23,02:58:25," This will you have lunch, the population."
02:58:25,02:58:29, that's the objective you cannot say I only lunch for so many know.
02:58:30,02:58:32, it's what all the customers we're generalizing.
02:58:33,02:58:39," Then, maybe know because, like there's a chance of 1900 also so not meeting $2,000."
02:58:40,02:58:42," Okay, Peter completed, we."
02:58:42,02:58:44, should start from 2000.
02:58:45,02:58:51," Okay, yes, Sir 1900 to 2020 2100 basically is nothing but."
02:58:54,02:58:55, This is less than buddha's.
02:58:58,02:59:10," Okay, see if you're doing a business right you're investing thousand dollars you're doing some tasks and you're exactly getting thousand bucks in returns is this a good business model."
02:59:12,02:59:13, No.
02:59:14,02:59:18," No right, it has to be greater, it has to be greater than what you have."
02:59:18,02:59:20," invested on it, then you proceed."
02:59:21,02:59:28," So 2000 is the return on investment racing if I get $2,000, then the investment is returned."
02:59:29,02:59:44," I need more than 2000 to become profitable, so you are going to only look into the case if you are range is going to start from 2001 to probably 2005 or 2500 whatever that number."
02:59:46,02:59:48, Only if you're identifying.
02:59:49,02:59:58," Your confidence interval being like this, compared to 2000 only in this case, you will proceed with the investment and and proceed with the business."
03:00:01,03:00:02, Here we are doing.
03:00:02,03:00:14, Our informed decisions you taking a informed decisions and this informed decisions are also known as data driven decisions.
03:00:15,03:00:21," Rather than blindly saying okay this area, the business will be very good this business ideas very good let's invest."
03:00:23,03:00:31," Right, rather than that blind hand, these are decisions we basically come up with this data driven decisions are informed."
03:00:37,03:00:38, Right good.
03:00:51,03:00:52, Is it clear yes.
03:00:53,03:00:54, Yes.
03:00:55,03:00:55," Yes, sir."
03:01:07,03:01:07,Okay.
03:01:13,03:01:18, This concept that we just discussed right is also called as hypothesis testing.
03:01:19,03:01:22, Information based on data.
03:01:24,03:01:31," Now this hypothesis testing is not being focused in the interview, so we also have remote from our regular."
03:01:32,03:01:32,sessions.
03:01:34,03:01:47," at once upon a time, is this concepts were considered for interviews now they're not asking anything from this particular questions, so I only cover the theory particle theory, but then we'll move on to the next."
03:01:48,03:01:48, So.
03:01:48,03:01:52, You can just continue with recording you can do the practice yes.
03:01:53,03:02:09," So before like, as we have unwritten the numerical kind of production kind of thing like I have adults are like in assignments, in addition, three assignments actually have to predict the company's date of sales, like the output is a numeric."
03:02:12,03:02:13, Decision tree the desert has to be.
03:02:13,03:02:22," Here, because it has to be taken, but like no matter like how many times the accuracies like it's a big plus."
03:02:23,03:02:26," That means, be a bad idea tuning has to be tried more."
03:02:28,03:02:34," It has nothing to do with the classification or numeric data, it is all about the parameters that you're trying."
03:02:35,03:02:40, So that is also numeric data right like continuous numeric data than white on please conference.
03:02:42,03:02:44, automatically your confidence interval is calculated.
03:02:45,03:02:49," Okay, by default, like in those packets like they shouldn't be."
03:02:50,03:03:01," Any regrets at model, the calculation that you are doing, will, by default, assume 95% confidence, and you are going to actually get confidence interval."
03:03:02,03:03:12," Okay, to the calculations will not give you this interval in certain cases, the intervals, are also can what you can at this point estimate only."
03:03:13,03:03:21," Okay, so, in those cases like invasion to eat better like internally is calculating all those things that conference and we're not."
03:03:21,03:03:25," Even take the parameters, the confidence interval is also that yes."
03:03:29,03:03:29, that's it's.
03:03:32,03:03:36," very, very simple guys if my data is numeric."
03:03:39,03:03:41, Right and if it is especially continuous.
03:03:43,03:03:46, Because my underlying sample changes.
03:03:48,03:03:51, That and and the length sample changes.
03:03:53,03:03:57, The result so to capture that variation.
03:03:58,03:04:01, We use confidence interval.
03:04:04,03:04:04, Right.
03:04:08,03:04:25," Okay, and if the prediction that that you're getting is a numeric prediction the numerical but then the model is coldness regression model or aggressors if the model is giving non numerical but then it is called, as a class that's yes."
03:04:28,03:04:28, Okay next.
03:04:29,03:04:33," hypothesis testing, as I explained is all about."
03:04:34,03:04:38, Making certain assumptions for parameters.
03:04:41,03:04:45," But because parameters cannot be identified, we will take sample."
03:04:47,03:04:50," From population, and then we calculate statistics."
03:04:51,03:04:58, And while making estimations we use confidence interval for estimating the path.
03:04:59,03:05:02, and using the estimated.
03:05:03,03:05:05, Estimated results.
03:05:06,03:05:09, We will take business decisions.
03:05:11,03:05:13, But when you're trying to do this.
03:05:14,03:05:16, There might be cases where.
03:05:17,03:05:17, You may go.
03:05:19,03:05:26," Okay, so there are certain terminologies or certain standard process that you have to follow, let us try and understand that process."
03:05:29,03:05:29, Next.
03:05:33,03:05:40, let's it the business that we are speaking right was having an Roi as 2000.
03:05:43,03:05:44, Then.
03:05:52,03:05:55,i'll put it this way okay.
03:05:58,03:06:08," So first case right, if I have to take a business decision on whether to launch credit card offer to be and then credit cards to the customer service."
03:06:12,03:06:14," lines credit packs Okay, this is the."
03:06:16,03:06:22," Right, so if I have to launch credit card and i'm basically taking a decision okay."
03:06:23,03:06:25, What would be your.
03:06:27,03:06:28, First.
03:06:31,03:06:31, Decision a.
03:06:35,03:06:38," Safer decision yeah, this is the question."
03:06:40,03:06:42, What will be your safer decision.
03:06:47,03:06:52, Any new change that you're bringing in there's nothing but a business challenge.
03:06:54,03:06:54, Right.
03:06:58,03:06:58, So you can score.
03:06:59,03:07:01, 37 score.
03:07:03,03:07:03,Similar.
03:07:05,03:07:09," Basically score is coming, what is the question you are the manager of the Bank."
03:07:09,03:07:10, mean you're the head of the Bank.
03:07:11,03:07:20," You have a decision to be taken, what is the decision should I launched the credit card to the customers or not."
03:07:20,03:07:21,Okay.
03:07:24,03:07:24,yeah.
03:07:26,03:07:27, If this is the key.
03:07:27,03:07:27,Is.
03:07:31,03:07:32," Then, what will be your answer."
03:07:41,03:07:55," So this is, it is exactly like $2,000 is the return on investment, like we don't know, we need to consider the plus and minus cases also right so it's exactly the same value, there may be a minus case or so so."
03:07:55,03:07:57," It should, no, no, no, no, no okay again okay."
03:07:57,03:08:00, hold on hold on we're not talking about.
03:08:01,03:08:02, Our our you.
03:08:02,03:08:06," know our role is a condition see as a manager, as the."
03:08:07,03:08:14," head of the band, you have to take a decision but you're saying that Okay, if I have to be implemented, this is the investment that I have to put."
03:08:15,03:08:24," If I get only this kind of returns, only then it will be profitable that these kind of decisions you're looking at already I mean sorry this kind of information you're also looking at."
03:08:26,03:08:27, As part of that I said.
03:08:28,03:08:29, If the business gets.
03:08:29,03:08:33," Minimum $2,000, then the money is right or at it."
03:08:35,03:08:47," From that aspect of return that forget about the question here, all you have to think about us there is a business decision that you need to take should I launched the credit card to the customers are not."
03:08:48,03:08:55," So, as we like previously discussed, probably the launch a pilot program like will will choose very few people and launch it."
03:08:55,03:08:58, Is that is the process that you are implementing.
